"experiment_group","customer_id","customer_name","signup_date","device","total_transaction","total_session"
B,12581,Michael Perez,"2024-07-27",mobile,34.92,4
A,12582,Stanley Mueller,"2023-11-08",mobile,171.55,3
A,12584,William Smith,"2024-03-06",mobile,218.32,2
B,12587,Zachary Jones,"2023-05-10",mobile,382.69,2
B,12591,Allen Rush,"2020-02-09",mobile,153.73,3
A,12592,James Hernandez,"2025-10-07",mobile,180.28,2
B,12593,Wendy Welch,"2022-09-06",mobile,493.61,6
A,12596,Brandon Hoover,"2024-03-20",mobile,465.18,5
B,12599,Joseph Richards,"2023-08-05",mobile,437.19,6
B,12601,Michael Barnes,"2025-05-02",mobile,179.14,4
B,12603,Jennifer Phillips,"2023-11-30",mobile,387.2,8
B,12605,Michael Bean,"2021-05-08",mobile,40.69,3
A,12606,Emily Mullen,"2022-04-21",mobile,18.56,4
B,12613,Janet Terry,"2020-06-26",mobile,72.69,6
A,12616,William Rush,"2022-04-26",mobile,229.0,2
B,12619,Judith Taylor,"2021-07-20",mobile,106.96,3
A,12620,Douglas Elliott,"2021-02-04",mobile,47.44,3
A,12622,Dillon Miller,"2022-12-24",mobile,40.69,3
A,12626,Bryan Rivera,"2024-01-30",mobile,74.76,6
B,12637,Chad Leonard,"2024-09-03",mobile,425.22,5
B,12643,Theodore Cooper,"2025-09-25",mobile,129.66,4
A,12646,Dawn Jones,"2024-08-05",mobile,1111.63,4
B,12647,Alexander Davis,"2020-04-07",mobile,303.2,3
B,12649,Kathy Gonzales,"2024-12-19",mobile,158.19,6
A,12652,Jeremy Woodard,"2022-10-19",mobile,34.84,5
B,12655,Kelly Rosales,"2024-06-15",mobile,65.91,3
B,12659,Latasha Hampton,"2021-07-20",mobile,76.91,5
A,12660,Joel Vega,"2020-12-25",mobile,230.72,2
B,12663,Ryan Torres,"2021-05-27",mobile,32.53,4
A,12664,Joseph Macdonald,"2023-01-31",mobile,668.08,6
A,12666,Lindsay Rowe,"2025-10-22",mobile,314.51,3
A,12670,Neil Reilly,"2022-01-18",mobile,118.62,3
B,12673,Robert Hunter,"2024-09-15",mobile,189.37,4
B,12679,Christopher Walker,"2023-10-26",mobile,216.5,3
B,12685,Matthew Elliott,"2025-03-20",mobile,385.98,3
B,12689,Michael Cooper,"2021-05-11",mobile,647.31,3
A,12692,Tracey Moran DVM,"2024-12-29",mobile,452.33,3
B,12693,Jane Davis,"2024-04-12",mobile,116.3,2
B,12699,William Clarke,"2024-03-13",mobile,64.26,4
A,12700,William Campbell,"2022-04-25",mobile,383.96,3
A,12702,Aaron Mckinney,"2021-03-28",mobile,461.62,3
A,12704,Timothy Wright,"2021-01-28",mobile,75.21,2
B,12707,Melissa Clark,"2024-11-24",mobile,49.55,4
A,12712,Christopher Duncan,"2022-03-30",mobile,104.63,6
B,12713,Rhonda Shannon,"2024-06-09",mobile,32.32,3
A,12716,Justin Peters,"2022-03-15",mobile,484.73,5
A,12718,Adam Wilson,"2023-10-21",mobile,174.92,4
B,12721,Nichole Alexander,"2023-01-22",mobile,118.63,8
A,12724,Tracy Dyer,"2022-08-17",mobile,158.65,2
A,12726,William Conner,"2023-11-15",mobile,195.54,2
A,12732,Ashley Murray,"2025-07-29",mobile,243.45,4
B,12737,Jamie Cruz,"2024-04-14",mobile,38.13,3
B,12739,Doris Brown,"2022-10-17",mobile,110.99,3
B,12741,Amy Wilkins,"2022-11-25",mobile,54.72,3
B,12743,Jeffrey Williams,"2023-08-01",mobile,374.17,4
A,12744,Nicole Miller,"2022-06-27",mobile,116.74,4
A,12752,Haley Wilson,"2020-06-12",mobile,63.71,5
B,12755,Shane Smith,"2025-01-05",mobile,58.8,2
A,12758,Calvin Flores,"2024-10-08",mobile,85.85,2
B,12765,James Vargas,"2025-02-10",mobile,60.73,3
A,12766,Sylvia Hicks,"2025-01-04",mobile,427.74,4
A,12768,Stephanie Barnett,"2025-02-08",mobile,155.41,6
A,12772,Amanda Thompson,"2020-01-19",mobile,20.11,2
A,12774,Susan Barnes,"2020-12-09",mobile,19.52,5
A,12778,Lynn Clark,"2020-05-20",mobile,384.23,3
B,12783,Tiffany Long,"2025-09-29",mobile,124.82,2
A,12784,Carmen Jenkins,"2024-03-22",mobile,60.55,6
B,12785,Kristin Bray,"2024-03-27",mobile,64.77,4
A,12786,Erik Duncan,"2023-05-31",mobile,27.28,5
A,12790,William Kent,"2022-10-05",mobile,39.86,5
B,12793,Tina Mooney,"2022-12-12",mobile,60.97,4
A,12796,Rachel Lewis,"2024-09-02",mobile,233.79,3
B,12801,Jennifer Pierce,"2025-10-25",mobile,58.78,5
A,12804,Xavier Davis,"2022-10-13",mobile,156.88,2
A,12808,Andrea Wilcox,"2023-01-22",mobile,25.17,4
B,12809,Matthew Haynes,"2020-03-14",mobile,179.06,2
B,12811,Mr. Michael Davenport,"2021-05-03",mobile,56.88,2
A,12812,Craig Davis,"2024-01-16",mobile,174.9,4
A,12814,Eric Thomas,"2022-09-08",mobile,42.34,4
B,12815,Stacy Mcfarland,"2023-05-01",mobile,176.15,3
A,12816,Jeffery Orr,"2023-02-04",mobile,151.29,5
B,12817,Tina Massey,"2025-06-23",mobile,292.92,5
A,12818,Kelsey Adams,"2023-10-06",mobile,104.18,6
B,12819,Mark Guzman,"2021-02-02",mobile,244.2,2
B,12821,Patty Garcia,"2022-10-18",mobile,256.54,3
A,12822,Cody Vance,"2025-08-03",mobile,584.12,4
B,12825,Matthew Wilson,"2022-03-19",mobile,215.53,3
A,12828,Jane Wallace,"2024-09-24",mobile,57.33,4
B,12829,Adam French,"2023-11-17",mobile,90.43,8
A,12832,Russell Garcia,"2025-02-20",mobile,1500.62,3
A,12840,Madison Finley,"2021-12-29",mobile,415.23,3
A,12844,Jonathon Booth,"2022-06-24",mobile,204.12,5
B,12845,Angela Henry,"2021-12-31",mobile,236.41,3
A,12846,Laurie Wilson,"2021-06-23",mobile,54.43,3
B,12849,Cynthia Lewis,"2025-01-28",mobile,291.95,2
B,12851,Jennifer Jensen,"2024-07-01",mobile,129.38,6
B,12855,Rhonda Romero,"2023-02-20",mobile,379.38,3
A,12866,Jill Thornton,"2024-08-07",mobile,23.9,4
A,12870,Dr. Meghan Miller MD,"2022-11-22",mobile,21.09,5
B,12873,Donna Fletcher,"2025-04-25",mobile,404.46,2
B,12879,Catherine Fields,"2020-06-01",mobile,59.75,4
B,12881,Crystal Morris,"2022-11-19",mobile,435.19,5
A,12884,Casey Ramirez,"2025-09-15",mobile,43.5,3
A,12888,Jasmine Bell,"2021-12-19",mobile,505.82,3
A,12900,Jennifer Taylor,"2021-12-08",mobile,187.06,3
A,12902,Charles Walker,"2022-02-16",mobile,69.64,3
B,12903,Michael Klein,"2023-04-15",mobile,31.26,4
A,12904,Jessica Nelson,"2024-08-02",mobile,623.0,6
B,12905,Michael Russell,"2024-06-15",mobile,234.5,4
A,12908,Marcus Montes,"2022-04-16",mobile,247.72,3
B,12909,Rebecca Reid,"2020-02-28",mobile,116.17,2
A,12910,Henry Greene,"2023-04-19",mobile,20.95,6
B,12911,Michelle Nash,"2025-03-08",mobile,251.85,3
A,12918,Amy Clark,"2021-01-19",mobile,372.08,3
B,12925,Melissa Johnson,"2023-03-20",mobile,69.35,3
B,12929,Sheila Juarez,"2023-05-10",mobile,148.0,8
A,12930,Nicholas Heath,"2021-02-05",mobile,1095.43,6
B,12931,Christine Rush,"2022-04-09",mobile,286.83,6
A,12934,Christopher Reynolds,"2020-11-28",mobile,119.89,6
B,12937,Darren Caldwell,"2021-07-25",mobile,206.17,4
B,12939,Ellen Cunningham,"2021-12-26",mobile,553.46,5
A,12940,Carol Guerrero,"2022-08-13",mobile,117.1,3
B,12941,Sara Johnson,"2023-06-28",mobile,120.39,5
B,12953,Nicholas Coleman,"2021-10-04",mobile,77.6,4
B,12957,Sandra Watts,"2020-10-05",mobile,49.06,5
A,12962,Maria King,"2021-03-01",mobile,78.89,2
A,12964,James Fleming,"2022-05-29",mobile,113.06,6
B,12967,Michael Schroeder,"2023-08-27",mobile,164.02,7
A,12968,Jasmine Morales,"2020-01-11",mobile,129.72,7
B,12969,Johnathan Nichols,"2025-09-30",mobile,982.53,4
A,12972,Andrew Daniels,"2023-10-15",mobile,68.92,3
A,12974,Allison Meza,"2020-09-20",mobile,367.11,3
B,12975,Andrea Garza,"2020-01-05",mobile,57.57,2
A,12978,Andrea James,"2022-07-22",mobile,47.16,5
A,12982,Wesley Sutton,"2023-09-29",mobile,292.78,6
B,12983,Walter Davis,"2020-03-29",mobile,27.45,3
A,12988,Noah Wagner,"2022-09-02",mobile,193.88,5
B,12991,Danielle Montgomery,"2023-04-26",mobile,296.97,8
B,12997,Stephanie Jenkins,"2022-06-25",mobile,1672.49,5
B,12999,Robert Hess,"2023-07-29",mobile,97.59,2
A,13002,Jessica West,"2021-06-20",mobile,274.27,4
A,13004,Robert Duncan,"2022-09-06",mobile,317.14,4
B,13005,Christian Morgan,"2024-02-28",mobile,180.66,4
A,13006,Jeremy Jones,"2023-10-02",mobile,130.24,2
B,13009,Scott Downs,"2021-02-26",mobile,72.48,3
B,13011,Parker Wiggins,"2024-07-16",mobile,36.7,3
B,13015,David Smith,"2020-03-09",mobile,174.77,4
A,13016,Christopher Fields,"2021-12-20",mobile,63.37,4
B,13017,Jennifer Simpson,"2022-06-15",mobile,199.63,3
A,13018,Gina Gilbert,"2024-12-09",mobile,69.95,4
A,13020,Diana Nicholson,"2022-02-11",mobile,840.49,4
A,13022,Dennis Jenkins,"2020-06-13",mobile,46.9,4
B,13023,Maria Williams,"2025-09-28",mobile,60.68,5
B,13025,Joseph Key,"2021-06-10",mobile,26.51,2
A,13026,Rebecca Larsen,"2025-09-22",mobile,119.48,2
A,13032,Catherine Casey,"2023-09-13",mobile,150.92,2
A,13036,April Smith,"2024-08-19",mobile,158.76,2
B,13043,Mike Sullivan,"2023-10-27",mobile,67.01,5
B,13047,John Huerta,"2025-06-07",mobile,1268.65,6
B,13051,Steven Campbell,"2025-05-30",mobile,324.61,3
A,13052,Lori Blake,"2021-05-02",mobile,165.8,6
B,13053,Jeanette Mckay,"2022-11-26",mobile,99.12,3
A,13054,Christina Dawson,"2020-06-05",mobile,51.57,5
B,13055,Jessica Cox,"2020-11-24",mobile,25.58,2
B,13057,Melissa Rice,"2024-10-28",mobile,67.4,5
B,13061,Kevin Hughes,"2021-09-19",mobile,149.28,9
A,13062,Benjamin Willis,"2020-11-11",mobile,108.51,4
B,13067,Jennifer Williams,"2022-07-13",mobile,667.24,2
A,13068,Larry Cabrera,"2022-03-28",mobile,32.05,2
A,13072,Keith Thomas,"2025-03-26",mobile,74.1,3
A,13074,Michael Zimmerman,"2021-08-09",mobile,39.08,6
A,13076,Norma Mann,"2021-09-28",mobile,178.21,5
A,13080,Corey Sherman,"2024-04-26",mobile,602.42,3
B,13085,Melissa Macdonald,"2023-04-07",mobile,24.89,2
B,13103,Christina Grant,"2020-01-18",mobile,107.09,5
B,13107,Daniel Diaz,"2024-11-02",mobile,62.33,4
A,13108,Erin Wilson DDS,"2020-03-13",mobile,898.25,4
B,13109,Robert Curtis Jr.,"2023-07-03",mobile,287.9,4
B,13115,Karen Meyer,"2021-08-02",mobile,37.17,3
A,13122,Jordan Ortiz,"2020-01-11",mobile,46.18,2
A,13126,Melinda Campbell,"2023-02-02",mobile,211.96,8
B,13131,Terry Shaw,"2025-08-30",mobile,13.84,6
A,13146,Jason Turner,"2021-11-03",mobile,145.75,7
B,13147,Jeffery Munoz,"2022-06-09",mobile,110.36,3
A,13158,Savannah Salinas,"2021-08-11",mobile,226.82,3
A,13160,Michael Chambers,"2023-10-30",mobile,72.3,7
B,13167,Victoria Hicks,"2025-04-02",mobile,78.03,3
B,13175,Amy Malone,"2025-09-15",mobile,101.84,3
B,13181,Scott Klein,"2020-11-08",mobile,35.6,3
A,13190,Dawn Gonzalez,"2025-06-11",mobile,35.14,4
B,13193,Shawn Stewart,"2023-12-07",mobile,49.17,6
B,13205,Rebecca Petty,"2023-03-08",mobile,181.91,4
A,13208,Tyler Davis,"2024-10-08",mobile,19.15,4
A,13210,Debra Martin,"2025-04-24",mobile,971.75,4
B,13215,Brian Olson,"2020-12-21",mobile,525.44,5
A,13224,Lisa Jackson,"2020-11-09",mobile,63.56,5
A,13226,Beth Taylor,"2023-03-06",mobile,78.78,2
A,13232,Eric Gomez,"2020-09-24",mobile,383.06,6
A,13238,Alicia Parker,"2024-11-10",mobile,64.77,3
B,13239,Belinda Johnson,"2022-12-19",mobile,98.24,2
B,13243,Allen Davis,"2022-09-03",mobile,73.78,2
A,13250,Juan Gonzalez,"2022-06-06",mobile,653.02,4
A,13262,Darryl Morton,"2022-10-13",mobile,53.91,4
A,13264,Arthur Marsh,"2021-04-22",mobile,246.8,7
B,13269,Mark Romero,"2022-07-18",mobile,125.7,2
B,13275,Melanie Meyer,"2025-07-07",mobile,221.49,4
A,13278,Stephanie Yang,"2022-12-10",mobile,635.24,3
A,13282,Robert Thompson,"2021-11-23",mobile,710.86,6
B,13283,Antonio Ortega,"2020-11-10",mobile,170.35,3
A,13286,Abigail Robles,"2022-12-24",mobile,98.78,4
A,13288,Heather Butler,"2023-12-20",mobile,240.98,4
B,13295,Eric Rojas,"2020-04-23",mobile,102.09,2
A,13298,Eduardo Leon,"2020-05-29",mobile,56.47,3
B,13303,Luis Porter,"2021-12-31",mobile,633.4,5
A,13306,Jacob Hernandez,"2020-10-11",mobile,449.64,6
B,13307,Connie Lee,"2021-07-20",mobile,264.93,7
A,13312,Dr. Joshua Welch,"2024-07-14",mobile,89.62,3
B,13313,Ryan Ramirez,"2021-02-14",mobile,87.7,2
A,13322,Robin Weaver,"2021-03-11",mobile,109.72,2
B,13325,Vanessa Adams,"2021-08-15",mobile,180.89,7
B,13329,Diane Rivera,"2020-07-06",mobile,266.86,5
A,13332,Christine Jordan,"2020-05-28",mobile,179.64,7
B,13333,Amanda Allen,"2022-09-02",mobile,149.54,3
A,13334,Russell Medina,"2025-08-17",mobile,140.29,2
B,13335,Joseph Oconnor,"2025-08-18",mobile,92.87,5
B,13339,Taylor Carlson,"2020-06-10",mobile,95.1,5
A,13340,Richard Parker,"2023-11-28",mobile,94.2,5
B,13343,Michael Blair,"2020-10-25",mobile,308.21,2
A,13344,Brenda Henderson,"2024-01-01",mobile,187.04,4
A,13354,Lisa Walters,"2024-06-22",mobile,190.31,5
A,13356,Abigail Dunn,"2024-02-22",mobile,45.58,5
A,13358,Megan Wiggins,"2023-02-28",mobile,14.4,7
A,13360,Vanessa Williams,"2023-08-10",mobile,77.73,4
B,13361,April Austin,"2022-04-25",mobile,331.59,5
A,13364,Danielle Lee,"2021-07-31",mobile,233.16,3
A,13366,Katherine Miller,"2024-02-10",mobile,23.11,4
A,13368,Lucas Ruiz,"2023-10-23",mobile,610.52,6
A,13370,Caleb Hodge,"2020-04-30",mobile,187.14,5
B,13371,Charles Castro,"2021-10-18",mobile,516.13,7
B,13373,Katie Glover,"2025-05-01",mobile,30.12,6
B,13375,Cheryl Yang,"2022-10-28",mobile,39.84,3
A,13376,Jessica Romero,"2025-01-31",mobile,115.11,3
A,13380,Calvin Richard,"2020-10-19",mobile,27.05,4
A,13382,Melissa Golden,"2025-07-23",mobile,41.41,2
B,13383,George Maldonado,"2023-05-25",mobile,181.85,3
A,13386,Katrina Thomas,"2020-07-13",mobile,156.37,2
B,13387,William Torres,"2024-06-21",mobile,42.09,4
A,13388,Jody Moore,"2020-03-25",mobile,76.52,2
B,13389,Linda Barnes,"2021-10-11",mobile,822.65,6
B,13393,John Shepard,"2021-05-30",mobile,214.44,4
B,13397,Jenna Mccullough,"2022-11-06",mobile,96.87,4
A,13398,Eric Lewis,"2024-08-19",mobile,24.04,3
B,13403,Nicholas Leon,"2021-12-10",mobile,158.22,3
A,13404,John Butler,"2021-08-10",mobile,147.58,3
B,13407,Tiffany Jordan,"2024-03-14",mobile,59.24,2
B,13419,Tina Lynch,"2022-05-24",mobile,80.07,5
A,13420,James Scott,"2020-08-17",mobile,36.17,5
A,13422,Jason Bennett,"2022-05-16",mobile,288.56,6
A,13424,Christopher Dennis,"2024-08-19",mobile,28.57,4
A,13428,William Lambert,"2021-01-20",mobile,56.24,4
A,13430,Mary Chase,"2020-07-18",mobile,66.28,3
B,13435,Ryan Roberts,"2023-03-30",mobile,162.63,4
A,13438,Dr. Jennifer Dillon MD,"2023-03-25",mobile,55.05,4
B,13439,Lucas Lopez,"2020-10-31",mobile,39.45,2
A,13440,Zachary Green,"2020-02-24",mobile,76.11,7
A,13450,Cory Burnett,"2023-08-19",mobile,76.97,5
B,13451,Amy Miller,"2023-03-04",mobile,113.46,6
B,13453,Daniel Fisher,"2020-02-03",mobile,235.71,3
B,13455,Stacey Lopez,"2024-02-25",mobile,71.06,5
B,13457,Andrew Martinez,"2023-07-20",mobile,641.7,2
B,13463,Janet Pruitt,"2025-07-31",mobile,147.19,4
B,13465,Mark Obrien,"2020-04-04",mobile,795.02,6
A,13466,Monica White,"2023-05-24",mobile,51.58,6
B,13467,Sharon Hoffman,"2025-05-07",mobile,213.99,3
A,13470,Jessica Cole,"2023-10-02",mobile,397.26,4
B,13471,Dr. Michael Lewis,"2024-02-02",mobile,41.26,2
A,13474,David Johnson,"2025-05-13",mobile,148.38,3
B,13475,Ricky Moore,"2024-02-22",mobile,109.05,6
A,13480,Veronica Mccoy,"2021-12-31",mobile,174.9,6
B,13481,Ricky Moran,"2025-09-25",mobile,45.43,3
A,13484,Krystal Becker,"2021-10-26",mobile,87.58,3
B,13497,Joseph Cabrera,"2022-11-20",mobile,479.23,5
A,13502,Kara Miller,"2023-11-23",mobile,421.03,6
A,13504,Katherine Johnson,"2023-12-20",mobile,210.96,4
B,13505,Mario Schroeder,"2022-08-11",mobile,76.34,3
A,13506,Daniel Rodriguez,"2025-04-16",mobile,52.63,4
B,13511,Gabriela Garrett,"2023-02-23",mobile,77.5,6
A,13512,Suzanne Hodges,"2021-09-09",mobile,108.39,5
B,13513,Darrell Carson,"2022-05-03",mobile,877.02,5
A,13518,Brian Rodriguez,"2021-03-27",mobile,75.07,3
A,13522,Jose Green,"2023-05-09",mobile,163.48,4
A,13530,Christina Gray,"2021-05-26",mobile,140.74,2
B,13531,Laurie Potter,"2023-04-03",mobile,184.72,3
B,13539,Tamara Washington,"2021-10-17",mobile,56.63,3
B,13545,Carol Martin,"2022-05-15",mobile,111.74,4
A,13546,Duane Jackson,"2021-11-11",mobile,262.03,4
B,13547,Craig Moyer,"2024-11-20",mobile,326.62,4
A,13552,John Taylor,"2023-05-11",mobile,499.84,3
B,13555,Jessica Stark,"2021-11-07",mobile,56.3,2
B,13561,Christina Calhoun,"2022-04-08",mobile,958.4,4
A,13568,Misty Acosta,"2025-08-05",mobile,224.0,5
A,13570,Oscar Murphy,"2025-01-17",mobile,79.12,6
B,13575,Sandy Dillon,"2024-07-27",mobile,346.25,7
B,13579,Marcus Hartman,"2021-02-24",mobile,73.73,5
B,13583,Lori Holt,"2025-10-06",mobile,86.34,4
B,13585,Thomas Maddox MD,"2024-04-10",mobile,161.92,4
B,13589,Kelly Olsen DVM,"2021-11-12",mobile,160.02,6
B,13591,Ronald Scott,"2020-06-12",mobile,133.87,3
A,13594,Kendra Sutton,"2021-06-02",mobile,90.58,6
B,13595,Emma Hess,"2020-07-03",mobile,258.75,6
A,13596,Matthew Griffith,"2022-03-10",mobile,56.42,3
A,13602,Mrs. Shirley Williams,"2021-08-15",mobile,822.05,9
A,13608,Mrs. Linda Mcintyre,"2024-06-25",mobile,178.22,3
B,13609,Candice Baker,"2024-12-22",mobile,100.53,2
A,13610,Jorge Avila PhD,"2021-05-04",mobile,289.31,3
A,13614,Mark Sanford,"2023-07-26",mobile,303.43,2
A,13618,Alison Gay,"2025-02-22",mobile,44.78,5
B,13621,Justin Little,"2021-06-25",mobile,2487.41,3
A,13622,Taylor Mullen,"2021-05-09",mobile,574.18,4
B,13625,Crystal Eaton,"2024-12-23",mobile,28.89,3
A,13626,Sarah Washington,"2025-03-10",mobile,132.75,6
A,13628,Shannon Miller,"2020-09-22",mobile,258.87,4
A,13632,Robert Harris,"2023-10-07",mobile,635.38,3
A,13640,Brenda Garcia,"2023-05-06",mobile,15.8,3
B,13643,Brandon Anderson,"2024-12-09",mobile,43.04,2
A,13644,Michael Oconnor,"2023-10-21",mobile,430.7,4
A,13646,James Cohen,"2024-02-24",mobile,63.01,3
A,13648,Danielle Herrera,"2021-02-26",mobile,434.59,5
B,13653,Janice Porter,"2023-12-31",mobile,151.33,3
A,13654,Jacob Salazar,"2024-07-31",mobile,19.7,3
B,13657,Kenneth Harris,"2023-06-15",mobile,306.22,7
A,13658,Melissa Cross,"2020-06-26",mobile,427.29,4
B,13659,Robert Sampson,"2020-06-22",mobile,165.06,2
B,13663,Brandy Flowers,"2023-03-28",mobile,25.4,2
A,13664,Brian Kelly,"2025-03-01",mobile,120.47,5
A,13672,Paul Gutierrez,"2025-07-07",mobile,67.16,3
B,13673,Janet Durham,"2025-02-23",mobile,61.46,2
A,13678,Valerie Porter,"2021-12-25",mobile,29.51,3
B,13679,Steven Bender,"2025-10-11",mobile,658.44,2
B,13683,Ethan Martinez,"2025-04-21",mobile,125.41,5
B,13687,Jessica Ward,"2025-03-06",mobile,42.83,6
B,13691,Donald Anthony,"2025-07-22",mobile,133.31,3
B,13693,Ashley Rivas,"2025-07-07",mobile,568.31,5
A,13696,Melinda Horton,"2021-08-15",mobile,144.05,4
A,13698,Dr. Scott Martin,"2021-02-13",mobile,234.48,3
B,13699,Sergio Cooper,"2020-12-01",mobile,97.91,3
A,13702,Steven Hicks,"2020-02-17",mobile,276.38,4
A,13706,Douglas Anderson,"2024-02-15",mobile,104.42,5
A,13708,Zachary Castaneda,"2024-02-04",mobile,52.39,4
B,13713,Carolyn Lopez,"2023-08-15",mobile,605.13,3
B,13717,James Lee,"2020-03-11",mobile,58.97,3
B,13719,Jacob Brown,"2024-04-21",mobile,39.65,2
A,13720,Timothy Rhodes,"2023-06-17",mobile,215.57,5
B,13721,Alexandra Blackwell,"2021-07-04",mobile,150.32,3
A,13722,Danny Harvey,"2020-03-05",mobile,475.77,4
B,13725,Martha Hicks,"2024-07-11",mobile,1678.36,2
B,13731,Derrick Padilla,"2021-09-28",mobile,935.54,8
A,13732,Joseph Tran,"2025-05-07",mobile,40.68,6
A,13734,Courtney Kelly,"2020-08-27",mobile,63.53,3
A,13738,Shelley Smith,"2023-04-24",mobile,371.01,8
A,13740,Angela Fernandez,"2020-06-01",mobile,70.97,3
B,13743,Breanna Ibarra,"2022-08-06",mobile,148.14,4
B,13747,Robert Bell,"2023-07-11",mobile,947.43,6
A,13748,Brittany Bennett,"2025-04-18",mobile,68.2,3
A,13752,John Haynes,"2021-09-24",mobile,50.15,6
B,13759,Tammy Douglas,"2020-10-31",mobile,216.97,3
B,13761,Amanda Ware,"2021-05-11",mobile,110.33,4
A,13764,Dr. Shawn Brown,"2023-03-12",mobile,278.14,3
B,13783,Ashley Cook,"2022-03-16",mobile,120.19,3
A,13784,Joseph Tucker,"2024-04-26",mobile,117.56,4
B,13791,Leslie Torres,"2023-03-23",mobile,10.63,3
A,13792,Jimmy Rogers,"2020-06-30",mobile,48.16,4
B,13805,Sarah Sanders,"2023-07-26",mobile,113.81,4
A,13818,Gary Jones,"2020-07-05",mobile,240.28,3
B,13819,Daniel Brown,"2021-11-13",mobile,186.4,6
B,13821,Jose King,"2022-07-29",mobile,387.51,4
A,13822,Kelly Hudson,"2021-12-27",mobile,64.04,4
B,13823,Scott Howard,"2023-02-25",mobile,251.99,4
A,13826,Eric Stokes,"2025-09-17",mobile,28.04,4
B,13833,Kelli Carpenter,"2020-10-30",mobile,88.51,5
A,13838,Shawn Washington,"2021-09-28",mobile,282.08,8
B,13845,Keith Smith,"2020-06-16",mobile,113.01,6
A,13854,Michael Coleman,"2020-12-02",mobile,844.82,5
A,13858,Raymond Munoz,"2025-05-22",mobile,140.93,4
A,13860,Kelly Wang,"2024-03-26",mobile,99.14,5
B,13863,Denise Johnson,"2020-01-28",mobile,181.9,3
A,13866,James Peterson,"2021-03-28",mobile,87.18,2
B,13869,Michael Lopez,"2025-08-14",mobile,340.35,5
A,13870,Andrew Mckinney,"2023-08-04",mobile,150.1,4
B,13871,Gregory Gray III,"2024-01-29",mobile,457.48,4
B,13873,John Reed,"2024-12-12",mobile,81.74,4
B,13879,Lauren Perez,"2020-05-31",mobile,399.83,6
A,13880,Tommy Schmidt,"2020-11-11",mobile,565.03,3
B,13881,Karen Sharp,"2022-06-15",mobile,406.2,4
A,13886,Kristina Williams,"2020-12-01",mobile,77.07,3
B,13887,William Wade,"2021-02-05",mobile,138.93,2
A,13888,Gregory Garcia,"2020-10-10",mobile,131.0,3
A,13890,Stephen Hudson,"2022-10-13",mobile,242.51,6
A,13894,Elizabeth Taylor,"2020-08-14",mobile,2099.35,5
A,13898,Jennifer Ashley MD,"2020-02-19",mobile,132.74,4
A,13902,Sandra Carter,"2022-06-19",mobile,405.19,10
B,13905,Bryce Sutton,"2023-11-19",mobile,45.47,2
A,13906,Ryan Morgan,"2024-08-13",mobile,163.74,2
A,13908,Courtney Turner,"2024-02-08",mobile,743.04,5
A,13912,Jeffrey Lynn,"2020-02-27",mobile,111.11,2
B,13913,Katrina Buchanan,"2020-12-05",mobile,302.72,2
A,13914,Gregory Johnson,"2023-06-25",mobile,462.69,4
A,13916,Paige Davidson,"2020-09-12",mobile,27.05,3
B,13919,Gordon Mcgee,"2022-03-17",mobile,180.96,4
B,13921,Joshua Bailey,"2024-04-18",mobile,282.39,5
A,13922,Joseph Walsh,"2022-12-22",mobile,115.83,5
A,13932,Eric Reed,"2022-10-24",mobile,332.02,5
B,13933,Nathan Warren,"2020-08-08",mobile,722.07,8
A,13950,Richard Richards,"2021-04-28",mobile,145.77,4
B,13953,Tanya Ramirez,"2023-05-09",mobile,609.51,3
A,13954,Jennifer Schroeder,"2021-04-12",mobile,78.12,4
A,13958,Larry Jordan,"2020-12-10",mobile,130.73,3
A,13960,Nancy Smith,"2023-05-15",mobile,174.44,4
A,13962,Eric Flores,"2025-03-10",mobile,212.42,4
A,13964,Ann Chan,"2024-05-14",mobile,275.85,9
B,13965,Mark Lynch,"2022-05-01",mobile,786.75,3
A,13968,Travis Young,"2020-07-19",mobile,172.88,4
B,13973,Eric Johnson,"2024-05-08",mobile,58.93,2
A,13980,Marcus Hurley,"2022-11-09",mobile,147.3,5
A,13982,Joe Barnes,"2020-04-29",mobile,219.88,3
A,13988,Dawn Scott,"2025-06-21",mobile,531.3,6
B,13989,Teresa Gregory,"2022-07-31",mobile,11.02,5
B,13991,Ricky Li,"2025-10-25",mobile,40.69,4
A,13992,Joshua Cooper,"2025-09-30",mobile,49.29,2
B,13993,John Ramirez,"2021-11-25",mobile,324.73,5
B,13997,Kimberly Weaver,"2024-05-19",mobile,69.99,3
A,13998,Lori Cameron,"2023-08-27",mobile,271.46,6
B,13999,Pamela Gallagher,"2024-11-09",mobile,941.0,4
B,14003,Judith Bell,"2022-02-27",mobile,149.34,3
B,14009,Lisa Collins,"2025-01-02",mobile,73.37,2
A,14010,Shawn Larson,"2025-07-12",mobile,262.57,9
A,14012,Brent Brown,"2023-03-01",mobile,30.97,5
A,14020,Audrey Daniels,"2024-07-03",mobile,32.05,3
A,14026,Aaron Ewing,"2025-07-21",mobile,99.4,4
B,14037,Kayla Nelson,"2023-12-17",mobile,157.15,4
A,14038,Deanna Hunt,"2020-12-24",mobile,82.37,6
B,14039,Katie Flowers,"2024-04-12",mobile,354.92,3
B,14045,Mathew Tanner,"2022-08-24",mobile,16.53,2
